CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Acute Alcohol,Hospitalization,2013,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,77,68.9902338500134,65.7301294233563,43,79.6148861321977,34,59.0277777777778,65,101.465790418507,,,,,,,,,,,,,21,71.3727356149951,42,136.972898933568,14,96.0417095424299
Acute Alcohol,Hospitalization,2013,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2013,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2013,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,44,50.1527378835545,49.8706522206407,24,55.9662337056643,20,44.5940823652701,36,62.410068824437,,,,,,,,,,,,,17,90.4881034758077,23,84.2151514041961,,
Acute Alcohol,Hospitalization,2013,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,27,75.3537439647233,67.5219058997472,15,83.5608044120105,12,67.1140939597315,21,84.2899574536405,,,,,,,,,,,,,6,77.6497994046849,16,145.111554507528,,
Acute Alcohol,Hospitalization,2013,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,45,48.9646692708617,50.4836725175475,31,68.8689934019061,14,29.8571123907016,41,91.9529918363685,,,,,,,,,,,,,18,73.5294117647059,22,103.010722479749,,
Acute Alcohol,Hospitalization,2013,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,15,63.384745404606,64.1051462611781,11,92.9211015374219,,,13,89.5316804407713,,,,,,,,,,,,,,,9,121.901665989435,,
Acute Alcohol,Hospitalization,2013,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,206,43.196000805207,44.4126444272672,139,58.7099853436224,67,27.9005076226685,114,121.350180428558,5,28.7240765209399,74,25.4632417459525,,,5,36.5497076023392,,,8,9.506155235515,63,49.1002190025641,121,109.865165478731,14,27.1486192987899
Acute Alcohol,Hospitalization,2013,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,87,74.7544702313952,79.009910261575,52,92.7825854224284,35,58.0084858127818,38,191.243080020131,,,41,48.5597877581959,,,,,,,,,29,95.4418298502551,50,184.345389521808,6,40.3036206085847
Acute Alcohol,Hospitalization,2013,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,26,112.064135166588,124.881650269074,18,136.353306567684,8,80,22,131.752305665349,,,,,,,,,,,,,10,170.998632010944,12,245.098039215686,,
Acute Alcohol,Hospitalization,2013,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,20,34.1035041350499,36.6777812260465,18,60.0560523154945,,,12,193.955067076127,,,6,15.6392545288675,,,,,,,,,5,31.7097919837646,14,115.159990129144,,
Acute Alcohol,Hospitalization,2013,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,45,32.9122996920872,33.0617581381052,33,48.0636187535502,12,17.6294293941353,22,113.0698463278,,,21,21.8697603699114,,,,,,,,,11,29.4385270031579,30,96.3236474554503,,
Acute Alcohol,Hospitalization,2013,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,28,19.7263671076919,19.367628505928,18,26.1324041811847,10,13.6870055569243,20,63.029844631433,,,6,8.77950278749213,,,,,,,,,8,20.5433721945457,15,43.0861147814098,,
