CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,35,21.6678016467529,21.4773072679961,24,29.9760191846523,11,13.5025654874426,24,32.8807661218506,,,,,,,,,,,,,8,17.9488905342039,22,56.7536889897843,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,29,30.1414569756686,25.874625888893,17,35.8846624730865,12,24.5705276520813,22,29.6380120976977,,,,,,,,,,,,,5,21.505376344086,21,71.0996749729144,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,25,24.3301898728018,23.7495398351337,14,27.063599458728,11,21.5589048076358,19,44.3283094582614,,,,,,,,,,,,,,,16,65.7273138068439,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,134,22.9252244191279,22.9761079625473,72,25.0011285231625,62,20.9090725140125,99,31.7554000218118,,,17,9.57455196728882,,,,,,,16,18.5841221906034,41,28.5318617387734,62,39.9809123386254,15,18.594042468793
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,5,101.255569056298,104.260499461642,,,,,5,182.54837531946,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,51,30.7304816249797,31.647942564309,33,40.0597254087913,18,21.5357373597186,32,46.3043352433872,,,12,15.2361604875571,,,,,,,6,22.6338224753857,15,33.3852659692856,23,58.8521276323533,7,37.2518758980363
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,7,14.4547463192021,14.7970708153984,5,20.6945076776623,,,5,18.7020759304283,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,19,17.0235641967566,16.4584801336967,10,18.5150897981855,9,15.625,15,23.4151824042709,,,,,,,,,,,,,8,27.1896135676172,11,35.8738544826012,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,18,20.5170291341814,21.6374696126341,,,14,31.2158576556891,13,22.5369692977134,,,,,,,,,,,,,8,42.5826369297919,7,25.630698253451,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,10,27.9087940610086,24.5841054918409,5,27.8536014706702,5,27.9642058165548,10,40.1380749779241,,,,,,,,,,,,,,,6,54.4168329403229,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,16,17.4096601851953,18.5355771810513,7,15.5510630262369,9,19.1938579654511,12,26.9130707813762,,,,,,,,,,,,,6,24.5098039215686,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,6,25.3538981618424,25.1384873614243,,,,,6,41.3223140495868,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,90,18.8720391867409,19.948542892595,58,24.4976917261158,32,13.325615580976,40,42.5790106766869,,,42,14.4521101801352,,,,,,,,,37,28.8366365570615,44,39.950969264993,5,9.69593546385355
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,26,22.3404163909917,23.8604311700628,12,21.4113658667142,14,23.2033943251127,12,60.3925515853045,,,11,13.0282357400038,,,,,,,,,10,32.9109758104328,13,47.9298012756701,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,6,25.8609542692125,27.4005437273814,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,5,8.52587603376247,9.80691863153329,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,40,29.2553775040775,31.5191814829839,30,43.6941988668638,10,14.6911911617794,15,77.0930770416817,,,24,24.9940118513273,,,,,,,,,22,58.8770540063159,15,48.1618237277252,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,13,9.15867044285694,8.7886340264767,8,11.6144018583043,5,6.84350277846213,7,22.0604456210015,,,,,,,,,,,,,,,9,25.8516688688459,,
Chronic Alcohol,Hospitalization,01/01/2013 12:00:00 AM,Unknown,99,99,UNKNOWN,99,,99,,99,,145,,,132,,13,,126,,,,8,,,,6,,,,5,,52,,88,,,
